PERIMETER,MAJOR_AXIS,MINOR_AXIS,ECCENTRICITY,EQDIASQ,SOLIDITY,CONVEX_AREA,EXTENT,ASPECT_RATIO,ROUNDNESS,COMPACTNESS,SHAPEFACTOR_1,SHAPEFACTOR_2,SHAPEFACTOR_3,SHAPEFACTOR_4,MeanRR,MeanRG,MeanRB,StdDevRR,StdDevRG,StdDevRB,SkewRR,SkewRG,SkewRB,KurtosisRR,KurtosisRG,KurtosisRB,EntropyRR,EntropyRG,EntropyRB,ALLdaub4RR,ALLdaub4RG,ALLdaub4RB
1959.943,718.3584,489.0562,0.7325,591.6829,0.9897,277815,0.7654,1.4689,0.8995,0.8237,0.0026,0.0018,0.6784,0.9965,83.2719,70.4643,82.3704,31.0409,29.1865,27.6167,0.4867,0.5965,0.2118,2.5615,2.8309,2.4218,-20018171904.0,-14336789504,-18938886144,41.6391,35.2363,41.189
2022.266,717.5192,504.457,0.7111,599.5443,0.9861,286307,0.7013,1.4224,0.8675,0.8356,0.0025,0.0018,0.6982,0.9931,140.8059,134.5515,117.4797,32.425,28.8198,25.1683,-0.5422,-0.5294,-0.1603,2.518,2.8172,2.8985,-59178471424.0,-53086814208,-39374839808,70.4038,67.2751,58.7395
2547.54,911.9298,620.2306,0.7331,747.2614,0.978,448437,0.7127,1.4703,0.8492,0.8194,0.0021,0.0014,0.6715,0.9873,120.2157,110.5306,102.8015,34.4508,33.5189,33.9379,-0.2411,-0.1312,0.157,2.2719,2.2856,2.5972,-67214991360.0,-56505384960,-49134088192,60.1073,55.2648,51.4009
2210.627,881.5925,438.5843,0.8675,618.1448,0.9662,310612,0.756,2.0101,0.7717,0.7012,0.0029,0.0015,0.4916,0.9882,38.7432,42.9862,53.0942,18.4091,18.1261,18.6114,2.22,2.6024,0.6971,14.0081,14.8091,4.36,-4386896896.0,-5256818688,-7868140544,19.3715,21.4959,26.5482
2477.283,853.4615,642.9758,0.6576,735.1908,0.9893,429090,0.748,1.3274,0.8693,0.8614,0.002,0.0015,0.742,0.985,140.9121,134.6054,132.4715,35.914,30.7857,31.4602,-0.6011,-0.6268,-0.6644,2.6942,2.7369,2.991,-90405117952.0,-80514646016,-78111293440,70.4551,67.3009,66.2339
2520.322,880.0991,570.349,0.7616,705.1458,0.9661,404228,0.7113,1.5431,0.7726,0.8012,0.0023,0.0015,0.6419,0.9906,44.9479,54.911,64.5858,20.0027,20.7984,19.7407,1.1627,1.9049,0.5472,6.769,10.2481,4.7325,-7694805504.0,-11349405696,-15312654336,22.4723,27.4565,32.2931
2018.3459,735.3645,508.7705,0.722,609.5765,0.9904,294658,0.7525,1.4454,0.9003,0.8289,0.0025,0.0017,0.6871,0.9932,83.0816,76.3104,73.0537,28.3685,27.1972,25.4338,-0.1276,0.3319,0.2212,2.7365,3.0621,4.684,-20567203840.0,-17257240576,-15547549696,41.544,38.1584,36.53
1513.738,536.2514,391.1683,0.684,456.2184,0.9853,165909,0.7838,1.3709,0.8965,0.8508,0.0033,0.0024,0.7238,0.9922,113.0191,102.0469,102.2376,27.052,23.963,23.4273,-0.2639,0.433,0.306,2.831,3.344,3.5861,-21224015872.0,-16901419008,-16914098176,56.5079,51.0232,51.118
2301.946,776.3053,672.4045,0.4998,720.423,0.9962,409191,0.7676,1.1545,0.9667,0.928,0.0019,0.0016,0.8612,0.9943,83.4487,83.2217,89.7632,25.1062,22.467,30.1224,0.8755,1.5806,0.6217,6.0746,8.9848,4.3649,-28189286400.0,-27444643840,-34005338112,41.7257,41.6133,44.8837
2425.6589,916.2908,494.7873,0.8417,668.1367,0.9612,364764,0.618,1.8519,0.7488,0.7292,0.0026,0.0014,0.5317,0.9846,53.79,59.6135,73.8364,29.7785,27.0892,20.4089,2.365,2.0681,1.0433,9.1033,7.647,4.6901,-11681801216.0,-13179448320,-18160885760,26.8941,29.8067,36.9171
1454.557,558.9067,326.4683,0.8117,426.6333,0.9876,144755,0.7504,1.712,0.8491,0.7633,0.0039,0.0023,0.5827,0.9975,140.7593,142.7711,127.7278,34.2505,27.8082,24.6304,-0.8908,-0.5913,-0.0412,3.0693,2.5545,2.8724,-30155466752.0,-30331496448,-23721494528,70.3759,71.3824,63.8628
1481.552,570.8041,332.1487,0.8133,433.1992,0.986,149481,0.8497,1.7185,0.8438,0.7589,0.0039,0.0023,0.576,0.9898,119.4123,117.9428,106.9436,29.6726,26.5961,25.3597,-0.1667,0.1775,-0.0293,2.8118,2.7526,2.9183,-21725470720.0,-20868001792,-16919024640,59.7105,58.9758,53.478
2505.5481,847.0129,674.6112,0.6047,751.2921,0.9814,451720,0.7137,1.2556,0.8874,0.887,0.0019,0.0015,0.7868,0.9878,131.1557,121.3984,120.1323,31.0814,25.2549,27.9102,-0.6431,-0.2523,-0.4824,2.974,3.1552,3.1402,-79775047680.0,-66253213696,-65577996288,65.5802,60.7022,60.0688
2249.0371,793.2402,586.2938,0.6736,680.189,0.993,365942,0.7634,1.353,0.9027,0.8575,0.0022,0.0016,0.7353,0.9948,96.2296,81.1004,88.5153,37.7564,36.5577,30.5455,0.3396,0.6883,0.3602,2.3142,2.4876,2.7035,-37033537536.0,-26804267008,-29595344896,48.1116,40.5485,44.2552
1587.17,591.8867,379.7294,0.7671,473.239,0.9932,177106,0.7506,1.5587,0.8774,0.7995,0.0034,0.0022,0.6393,0.9964,100.727,90.2282,95.3538,29.1361,24.8822,27.7008,-0.2323,0.4332,0.3049,2.7883,3.9974,3.2716,-18274963456.0,-14205623296,-16215183360,50.3612,45.1162,47.6783
2343.229,902.627,535.519,0.805,693.7825,0.9889,382265,0.7876,1.6855,0.8652,0.7686,0.0024,0.0014,0.5908,0.9958,91.369,76.5056,87.0291,32.4652,26.8607,28.5116,-0.0727,0.8028,0.3082,2.2545,3.5794,3.1576,-33263110144.0,-22413066240,-29248870400,45.6848,38.2546,43.5166
1919.738,730.9252,445.2328,0.7931,568.7635,0.9926,255975,0.6931,1.6417,0.8663,0.7781,0.0029,0.0018,0.6055,0.994,135.9247,123.0017,123.6408,28.1258,17.5106,20.5985,-1.0129,-0.5711,-0.386,3.9627,3.8814,3.0252,-48657485824.0,-37974151168,-38776930304,67.9668,61.5027,61.8236
1953.7419,644.4176,513.0257,0.6052,553.1683,0.9014,266617,0.6199,1.2561,0.7912,0.8584,0.0027,0.0021,0.7369,0.9256,136.4173,126.0623,113.1172,36.186,31.6519,29.6917,-0.7012,-0.1922,-0.0461,3.0139,2.1587,2.1619,-47954472960.0,-39983144960,-31712872448,68.2105,63.0313,56.561
1365.856,519.2155,318.9104,0.7891,406.6645,0.9908,131098,0.6861,1.6281,0.8749,0.7832,0.004,0.0025,0.6134,0.9987,143.482,137.5604,125.512,31.6021,23.369,23.8488,-1.4328,-0.6273,-0.7223,4.6892,3.0388,3.0175,-28202487808.0,-25110024192,-20702752768,71.7408,68.7822,62.7593
2419.9121,913.3724,501.1158,0.8361,674.5396,0.9761,366103,0.6276,1.8227,0.7669,0.7385,0.0026,0.0014,0.5454,0.9941,51.4133,60.6734,72.7342,17.1907,19.8685,19.2268,0.8403,2.1157,0.4013,6.2613,11.6033,4.1747,-8602771456.0,-12429481984,-17741076480,25.7055,30.337,36.3668
2200.635,861.2217,477.5822,0.8322,638.7155,0.9749,328674,0.6545,1.8033,0.8314,0.7416,0.0027,0.0015,0.55,0.9919,42.6459,49.7131,60.2787,18.4339,20.9462,21.3694,0.9666,1.968,0.4809,5.8239,10.2713,3.7002,-5533850112.0,-7757913600,-11189478400,21.3231,24.8544,30.138
1766.324,651.6551,436.6493,0.7423,532.6021,0.9932,224312,0.7893,1.4924,0.8974,0.8173,0.0029,0.002,0.668,0.9969,121.6701,116.8578,110.7202,37.2069,34.0592,29.5728,-0.6398,-0.569,-0.517,2.2621,2.1012,2.3364,-35503251456.0,-32167600128,-28105680896,60.8351,58.4294,55.3596
2261.1001,840.3734,544.2642,0.7619,669.2087,0.9787,359388,0.7617,1.5441,0.8645,0.7963,0.0024,0.0015,0.6341,0.9791,116.3906,101.7665,112.7167,41.3592,41.2978,30.7947,0.0386,0.3882,0.2362,1.9861,1.7801,2.1036,-52839497728.0,-41059827712,-46387412992,58.194,50.8817,56.3563
2496.418,851.7825,671.7365,0.6149,754.0824,0.99,451141,0.7824,1.268,0.9005,0.8853,0.0019,0.0015,0.7838,0.9938,58.2296,63.8872,63.0244,25.3084,26.9632,30.3322,1.6326,1.8805,1.4706,7.329,8.1993,5.9297,-15587183616.0,-18950828032,-19472838656,29.1137,31.9427,31.5115
1811.012,654.7697,415.6927,0.7726,517.8093,0.9667,217844,0.6764,1.5751,0.8069,0.7908,0.0031,0.002,0.6254,0.9851,90.1191,79.5926,77.3377,25.5746,25.3144,24.1204,-0.344,0.6562,0.4868,2.9093,3.634,3.6663,-17034046464.0,-13276048384,-12392568832,45.0598,39.7935,38.6666
1800.814,707.0419,389.2315,0.8348,523.8244,0.9928,217059,0.6542,1.8165,0.8351,0.7409,0.0033,0.0018,0.5489,0.9971,111.1776,96.4777,94.8133,30.0357,27.7418,21.7143,-0.5356,-0.0221,-0.4111,2.7461,2.3703,4.3451,-27486885888.0,-20338270208,-18856161280,55.5896,48.2413,47.4094
1411.187,525.3536,336.471,0.768,419.7237,0.9836,140663,0.7797,1.5614,0.8731,0.7989,0.0038,0.0024,0.6383,0.9966,130.172,130.8726,124.2082,28.9102,22.0417,23.7706,-0.9599,-0.7619,-0.2867,3.6927,3.7615,2.4843,-24282138624.0,-23951843328,-21570297856,65.0882,65.4412,62.1085
2265.5581,804.163,619.6666,0.6374,704.5452,0.9967,391136,0.7808,1.2977,0.9545,0.8761,0.0021,0.0016,0.7676,0.9961,86.5242,80.0045,70.6489,23.2586,20.7649,26.5474,0.12,1.0571,1.9167,4.0652,6.2428,9.1344,-28546023424.0,-23870740480,-19827976192,43.2614,40.0039,35.3271
2507.5659,862.3845,623.2335,0.6912,731.1035,0.9769,429713,0.7616,1.3837,0.839,0.8478,0.0021,0.0015,0.7187,0.9945,108.2353,102.1628,104.7091,27.4917,25.6938,27.1469,-0.5391,-0.0941,-0.0449,2.8459,2.9515,2.6567,-49958457344.0,-43925884928,-46610759680,54.1235,51.0872,52.3601
1467.722,573.7374,333.2054,0.8141,436.7935,0.9918,151080,0.782,1.7219,0.8741,0.7613,0.0038,0.0022,0.5796,0.998,127.3161,121.9014,116.2971,35.7104,30.7762,26.1071,-0.2539,0.1865,0.0545,2.3286,2.1057,2.337,-25953759232.0,-23181002752,-20554786816,63.6564,60.9527,58.15
1553.136,571.5416,373.4686,0.757,460.0301,0.9845,168829,0.6771,1.5304,0.8659,0.8049,0.0034,0.0022,0.6479,0.9914,132.9693,133.5494,125.4424,36.0779,28.8753,25.3151,-0.5856,-0.3748,-0.2424,2.5509,2.5038,2.6465,-31475689472.0,-30780651520,-26618515456,66.4821,66.7748,62.7214
2519.761,907.7038,591.211,0.7588,724.986,0.982,420356,0.7434,1.5353,0.817,0.7987,0.0022,0.0014,0.6379,0.9794,129.0684,124.9933,121.8432,28.8491,25.6203,24.6587,-0.6129,-0.2255,-0.0111,2.9264,2.6572,2.892,-71176396800.0,-65696948224,-62025519104,64.5377,62.497,60.9237
2413.863,833.7471,640.3206,0.6404,725.08,0.978,422199,0.7274,1.3021,0.8905,0.8697,0.002,0.0016,0.7563,0.9848,120.5091,113.9278,112.16,31.2547,30.5683,26.5674,-0.42,-0.1814,-0.0755,2.7274,2.5224,2.9845,-62499528704.0,-55547613184,-52648181760,60.2534,56.9649,56.0803
2372.627,821.549,658.8868,0.5973,734.658,0.9936,426631,0.7501,1.2469,0.9463,0.8942,0.0019,0.0016,0.7997,0.9971,78.1644,83.7292,85.2985,21.5681,20.0085,21.3373,-0.1412,1.1853,0.8203,3.0975,7.7606,5.636,-24874930176.0,-28349808640,-29737879552,39.0802,41.8643,42.6487
1698.973,605.3612,428.199,0.7069,507.8283,0.988,205007,0.6898,1.4137,0.8818,0.8389,0.003,0.0021,0.7037,0.9949,112.6353,95.1643,93.847,31.1764,27.0574,25.3386,-0.3628,0.3842,-0.1132,2.2787,2.7222,2.7094,-26709477376.0,-18514417664,-17767768064,56.317,47.5831,46.9244
1396.613,512.9982,337.8875,0.7524,414.2612,0.9814,137337,0.7789,1.5183,0.8684,0.8075,0.0038,0.0025,0.6521,0.9901,125.6618,126.8658,107.0576,27.2353,20.4259,26.0747,-0.7563,-0.2656,-0.1187,3.1777,2.7328,2.3465,-21827747840.0,-21723887616,-15566317568,62.8286,63.4342,53.529
2457.208,889.3253,652.4316,0.6796,758.1281,0.997,452755,0.7877,1.3631,0.9395,0.8525,0.002,0.0014,0.7267,0.9906,115.6213,117.0903,104.8433,33.6642,29.9951,33.8446,0.0606,0.453,0.9431,3.0703,3.4163,4.9168,-63711666176.0,-64060743680,-52603465728,57.806,58.5449,52.4199
2481.4951,897.4323,606.2374,0.7373,732.9655,0.9809,430148,0.7421,1.4803,0.8611,0.8167,0.0021,0.0014,0.6671,0.9875,101.2914,93.7279,98.0696,26.9077,27.1202,27.3144,0.1906,0.4111,0.1575,2.7471,3.058,2.7536,-43722305536.0,-37422112768,-41048211456,50.6444,46.8619,49.0335
2190.1379,794.1199,526.4727,0.7487,640.3688,0.9845,327134,0.6503,1.5084,0.8438,0.8064,0.0025,0.0016,0.6503,0.9808,130.9935,129.5361,120.0612,25.6893,22.5257,23.4502,-0.5593,-0.2278,-0.625,3.5792,3.397,4.1168,-56575057920.0,-54644236288,-46664286208,65.4969,64.7714,60.0328
1988.671,781.2097,441.0466,0.8254,583.9545,0.9915,270119,0.8212,1.7713,0.851,0.7475,0.0029,0.0016,0.5588,0.9897,122.736,111.2873,119.6024,29.516,20.6989,20.5735,-0.5255,-0.0949,-0.4587,2.9397,3.2605,3.9097,-41729191936.0,-32681768960,-38074142720,61.3638,55.6438,59.7987
2196.303,817.7822,518.3866,0.7734,643.1474,0.9747,333319,0.6839,1.5776,0.8463,0.7865,0.0025,0.0016,0.6185,0.9757,40.8348,48.279,61.9356,16.1565,19.6335,19.5176,0.6735,2.5658,0.5626,4.8305,14.3906,4.4915,-4909298688.0,-7276200960,-11683367936,20.4188,24.1386,30.9678
2259.1169,759.3678,587.2372,0.634,666.1261,0.9801,355592,0.7408,1.2931,0.8581,0.8772,0.0022,0.0017,0.7695,0.9951,73.2473,78.0191,77.072,19.6356,20.7589,25.5139,0.9266,2.0938,1.3527,7.5452,11.5473,6.6531,-17627430912.0,-20287088640,-20688998400,36.6212,39.0097,38.5346
2306.0681,903.5196,446.9451,0.8691,625.1821,0.9443,325082,0.5761,2.0215,0.7254,0.6919,0.0029,0.0015,0.4788,0.9679,44.5508,54.5298,67.784,26.8432,26.7636,21.5648,2.5867,2.1807,0.4741,12.2147,8.7686,3.7373,-7112043008.0,-9826971648,-13532218368,22.2769,27.2666,33.8929
1726.933,618.8439,455.1255,0.6776,529.3241,0.9936,221476,0.8214,1.3597,0.9272,0.8553,0.0028,0.0021,0.7316,0.9948,134.9029,123.3864,115.8456,33.0874,23.857,20.4342,-0.6318,-0.3312,-0.0403,2.8585,3.1644,3.0947,-42335436800.0,-33838184448,-29215776768,67.4496,61.6934,57.9216
1385.511,514.5657,334.5349,0.7598,414.0767,0.9883,136252,0.7508,1.5382,0.8815,0.8047,0.0038,0.0025,0.6476,0.996,113.9397,116.5125,99.0061,32.4323,27.3087,27.4219,-0.8056,-0.712,-0.2154,2.796,3.2864,2.5952,-18296057856.0,-18637944832,-13358255104,56.9622,58.2536,49.5023
1497.396,549.2912,370.9325,0.7375,449.8315,0.9886,160755,0.8115,1.4808,0.8907,0.8189,0.0035,0.0023,0.6706,0.9931,95.7466,86.3088,94.1414,32.3151,29.2402,29.8508,0.0356,0.5209,0.255,2.4563,3.0237,2.8602,-15297030144.0,-12183407616,-14515734528,47.8745,43.1585,47.0748
2397.759,899.7597,479.4367,0.8462,652.0684,0.9794,340983,0.6802,1.8767,0.7299,0.7247,0.0027,0.0014,0.5252,0.9857,55.821,61.5875,76.7154,18.8382,19.4483,19.5183,0.4775,1.3187,-0.0112,5.219,8.1749,3.4798,-9682460672.0,-11881192448,-18540623872,27.9104,30.7944,38.3571
2443.4241,870.9563,658.7799,0.6541,755.8827,0.995,451013,0.766,1.3221,0.9445,0.8679,0.0019,0.0015,0.7532,0.9958,80.4384,84.259,81.9384,21.1235,20.6347,22.9117,0.6148,1.2452,0.6066,4.49,7.1726,4.4003,-27849050112.0,-30547595264,-29346725888,40.2181,42.1293,40.9692
1776.88,624.4857,463.8141,0.6696,536.9496,0.9875,229315,0.7072,1.3464,0.9013,0.8598,0.0028,0.002,0.7393,0.9954,91.7873,82.1482,87.5206,30.9448,26.9552,27.7023,0.2287,0.6352,0.1031,2.4475,2.9578,2.2858,-19855611904.0,-15432910848,-17585782784,45.896,41.0757,43.763
2373.4509,810.4177,614.5104,0.6519,701.2802,0.9792,394443,0.7333,1.3188,0.8616,0.8653,0.0021,0.0016,0.7488,0.9875,141.0457,136.0727,132.4304,26.4678,24.3503,25.8648,-0.7495,-0.3018,-0.0127,3.8245,3.2257,3.6733,-79516123136.0,-73201106944,-69490450432,70.5257,68.037,66.2169
2196.5869,783.0325,579.0363,0.6732,669.4351,0.9885,356058,0.724,1.3523,0.9167,0.8549,0.0022,0.0016,0.7309,0.9884,136.004,128.2123,110.4139,26.0575,22.3533,22.1595,-0.8261,-0.3605,0.0291,4.0186,3.2726,3.612,-67001696256.0,-58389516288,-42512510976,68.0046,64.107,55.2091
1151.923,404.4212,313.0898,0.633,355.6489,0.9921,100135,0.7695,1.2917,0.9408,0.8794,0.0041,0.0032,0.7733,0.9989,137.179,131.5521,112.3011,41.505,35.0091,33.0933,-0.6377,-0.1339,0.0521,2.5062,2.0275,2.0885,-20567281664.0,-18324869120,-13181305856,68.59,65.7764,56.1531
2437.428,829.2604,677.1343,0.5773,747.7988,0.9893,443940,0.7607,1.2247,0.929,0.9018,0.0019,0.0015,0.8132,0.9959,115.9496,112.008,101.2594,27.022,20.3893,24.0848,-0.5571,0.393,0.7029,3.62,4.0908,6.1312,-60103352320.0,-54276861952,-44722860032,57.9733,56.0022,50.6284
2466.8701,847.059,647.6719,0.6445,735.9368,0.9838,432357,0.6929,1.3079,0.8784,0.8688,0.002,0.0015,0.7548,0.9872,125.6486,118.7531,111.8648,35.5847,31.2845,28.7069,-0.1656,0.0109,-0.1241,2.4343,2.3534,2.9322,-71706370048.0,-62528274432,-54559666176,62.8253,59.3782,55.9337
1888.111,719.0459,443.0684,0.7876,562.9786,0.9906,251287,0.7908,1.6229,0.8775,0.783,0.0029,0.0018,0.613,0.9948,109.2852,94.3835,111.0067,34.5058,29.3068,27.0055,-0.0535,0.5505,-0.3706,2.6308,2.7116,2.8246,-31564376064.0,-22769612800,-31131815936,54.6423,47.1938,55.5064
2262.3159,782.571,632.79,0.5884,700.4399,0.9934,387872,0.778,1.2367,0.9461,0.895,0.002,0.0016,0.8011,0.9907,91.8138,89.2473,87.7659,23.4391,23.4265,29.5833,0.1406,0.7724,0.2993,4.751,4.5533,3.1299,-31905673216.0,-30123458560,-30597715968,45.906,44.6216,43.8819
2485.562,869.7584,672.0792,0.6347,761.064,0.9927,458273,0.7387,1.2941,0.9253,0.875,0.0019,0.0015,0.7657,0.9909,110.813,107.6579,100.7983,27.9017,20.7423,25.8809,-0.3972,0.2725,0.6269,2.8257,3.3967,4.289,-56959090688.0,-51762262016,-46391058432,55.4055,53.8287,50.3994
1645.203,647.8385,354.4339,0.8371,478.3742,0.9898,181575,0.7411,1.8278,0.8344,0.7384,0.0036,0.002,0.5453,0.9966,93.6029,87.136,95.4295,24.7571,22.5976,21.9017,0.0181,0.8094,0.6843,2.6476,4.6123,4.4744,-15622845440.0,-13297488896,-15972971520,46.7959,43.5682,47.7134
2214.7261,792.7963,600.6845,0.6526,666.7795,0.9538,366102,0.7218,1.3198,0.8946,0.841,0.0023,0.0017,0.7074,0.9336,129.2754,123.9534,109.5104,32.7995,30.4105,28.5508,-0.0869,0.1907,0.3895,2.506,2.5406,2.3086,-61508153344.0,-55801462784,-42869469184,64.6368,61.9782,54.7564
1882.9041,710.4493,461.1236,0.7607,570.2748,0.9955,256573,0.7417,1.5407,0.9053,0.8027,0.0028,0.0018,0.6443,0.9927,110.2829,94.1951,88.4926,31.4341,29.0247,29.2361,-0.2948,0.8425,0.623,2.7922,3.6251,3.1117,-32326483968.0,-23230640128,-20564807680,55.1445,47.1007,44.2498
2181.739,772.2312,587.454,0.6491,671.9211,0.9954,356244,0.7594,1.3145,0.9361,0.8701,0.0022,0.0017,0.7571,0.9952,84.314,92.741,92.8555,14.5564,14.2419,21.4316,-0.5375,1.4213,0.9063,5.2871,8.4253,5.1881,-23241650176.0,-28505825280,-29686788096,42.155,46.37,46.4268
911.828,336.7227,228.1414,0.7355,276.4851,0.989,60705,0.7502,1.4759,0.9074,0.8211,0.0056,0.0038,0.6742,0.9951,122.5751,116.0332,123.1962,33.0311,25.5728,29.89,-0.4906,0.2374,-0.0519,2.8271,2.3589,2.2462,-9493458944.0,-8177310208,-9448558592,61.2796,58.0136,61.5922
2534.3921,879.4092,695.4839,0.612,778.6675,0.9933,479413,0.8057,1.2645,0.9317,0.8854,0.0018,0.0015,0.784,0.9913,95.3862,96.4692,88.9584,29.3151,26.7992,28.837,0.7654,0.8795,1.0137,4.6292,5.5512,7.0353,-44496113664.0,-44687806464,-38621798400,47.6919,48.235,44.4801
2426.1641,831.9905,678.0819,0.5794,749.9937,0.9937,444560,0.7586,1.227,0.9431,0.9014,0.0019,0.0015,0.8126,0.997,94.22,85.8798,80.6302,29.884,28.7193,33.7612,0.1087,0.6103,0.6529,2.5742,3.122,2.8384,-40417280000.0,-33387563008,-31205566464,47.1099,42.9394,40.315
2339.4231,814.2525,646.2658,0.6083,723.8726,0.9925,414646,0.7644,1.2599,0.9449,0.889,0.002,0.0016,0.7903,0.9958,85.0548,82.7919,71.6549,23.9362,19.2038,23.9877,-0.3703,1.4116,2.196,3.3415,8.4816,10.8127,-29232642048.0,-26736420864,-20871084032,42.5262,41.3973,35.8293
2551.095,953.5176,640.8135,0.7405,780.4706,0.9951,480750,0.7945,1.488,0.9238,0.8185,0.002,0.0013,0.67,0.9969,91.3459,100.0298,105.4628,27.6272,24.6088,26.3274,-0.3383,-0.0952,-0.5748,2.1157,2.9994,2.6598,-40398569472.0,-47618387968,-53616984064,45.6724,50.0146,52.7313
2135.427,808.1102,525.323,0.7599,650.2431,0.9964,333281,0.7971,1.5383,0.9151,0.8046,0.0024,0.0016,0.6475,0.996,119.6231,104.3212,99.9769,33.7386,32.6795,33.1887,-0.268,-0.0578,-0.0584,2.1335,2.1043,2.2978,-50189832192.0,-37935366144,-35016134656,59.8144,52.166,49.9945
2301.739,902.88,483.9293,0.8442,658.8903,0.9895,344574,0.6506,1.8657,0.8087,0.7298,0.0026,0.0014,0.5326,0.9936,60.8139,61.5086,72.0111,31.1261,27.4014,22.2621,1.8751,1.8329,0.5569,7.7035,7.3015,4.1894,-14205517824.0,-13602154496,-17087275008,30.4026,30.7527,36.0019
1249.8781,460.5971,310.5606,0.7385,377.6852,0.9903,113126,0.7699,1.4831,0.9012,0.82,0.0041,0.0028,0.6724,0.9972,112.0662,106.7013,107.017,29.4154,21.8392,23.0192,-0.5463,-0.0164,-0.056,2.626,3.3154,3.2403,-14472572928.0,-12571635712,-12722688000,56.0249,53.3474,53.504
2389.124,854.1578,570.7399,0.744,696.3791,0.9867,385995,0.724,1.4966,0.8385,0.8153,0.0022,0.0015,0.6647,0.9948,119.7532,115.3291,106.978,30.0865,27.1932,24.1899,-0.4507,-0.1607,-0.088,3.1168,2.6906,2.6862,-56570322944.0,-51608797184,-43478626304,59.8736,57.6608,53.4855
2289.3059,1222.723,2.2832,1.0,50.2984,0.8804,2257,0.8528,535.5257,0.0048,0.0411,0.6154,0.0011,0.0017,0.9062,94.5053,166.1354,148.2114,7.3038,8.6557,5.1486,1.146,0.1605,1.2258,7.3693,2.0304,7.4326,-162731632.0,-562772672,-437043456,47.2597,83.0649,74.1046
2541.9839,872.7412,714.8731,0.5736,785.719,0.9956,487031,0.7712,1.2208,0.943,0.9003,0.0018,0.0015,0.8105,0.9895,85.6064,92.1905,99.4829,22.0391,22.7277,26.4677,1.1152,1.2344,0.537,7.5699,7.2014,5.0746,-34456182784.0,-40339775488,-48306053120,42.803,46.0957,49.7426
2383.332,952.7579,471.4235,0.869,665.3907,0.9711,358093,0.6145,2.021,0.7693,0.6984,0.0027,0.0014,0.4877,0.9857,46.8276,54.4937,61.2217,19.0801,20.8463,18.3735,0.626,2.8124,0.85,4.4443,14.314,5.0054,-7228691456.0,-9994105856,-12056366080,23.4129,27.2472,30.611
2199.5081,775.7432,593.731,0.6436,675.658,0.9911,361776,0.7306,1.3066,0.9313,0.871,0.0022,0.0017,0.7586,0.9912,100.5985,97.7526,89.3394,29.3907,24.3398,31.7931,0.2079,0.8914,1.4118,3.6705,4.9932,6.3766,-37246021632.0,-34006181888,-30142908416,50.299,48.8788,44.6721
2415.4199,885.6404,446.5649,0.8636,624.7411,0.9659,317373,0.6177,1.9832,0.6603,0.7054,0.0029,0.0015,0.4976,0.9869,47.4447,57.6652,74.2627,19.7529,20.1111,18.8685,2.2011,2.2754,0.2081,12.8595,12.0887,4.4165,-6655090176.0,-9690033152,-15831255040,23.7233,28.8357,37.1339
2298.8279,808.2624,573.2375,0.705,677.8507,0.9836,366875,0.7382,1.41,0.8581,0.8387,0.0022,0.0016,0.7033,0.9917,139.2468,131.1026,125.5115,36.9501,34.1965,32.704,-0.5825,-0.4319,-0.2772,2.469,2.2517,2.3746,-75354243072.0,-65825329152,-59802128384,69.6258,65.5561,62.7585
1965.458,750.8526,461.674,0.7886,587.839,0.9942,272988,0.7383,1.6264,0.8829,0.7829,0.0028,0.0017,0.6129,0.9968,148.2023,146.3578,137.9331,30.3088,26.0294,25.1754,-0.9647,-0.7015,-0.7203,3.4219,3.1322,3.5643,-62793175040.0,-60339191808,-53070114816,74.1006,73.1787,68.9656
2255.8411,817.8654,589.0416,0.6937,691.8501,0.9945,378008,0.7365,1.3885,0.9283,0.8459,0.0022,0.0016,0.7156,0.9936,73.5368,77.7196,73.0607,22.2582,18.686,23.5372,0.7466,2.1273,2.221,5.8351,13.1056,12.0114,-19649556480.0,-21339979776,-19707056128,36.7722,38.862,36.5344
1646.9449,629.4767,374.9311,0.8033,482.4332,0.9895,184729,0.7597,1.6789,0.8469,0.7664,0.0034,0.0021,0.5874,0.9862,103.142,94.2675,102.5959,25.0149,21.0093,23.1096,-0.5164,-0.0177,-0.0628,2.8838,3.9862,3.3547,-19421341696.0,-15742282752,-19013509120,51.5781,47.1419,51.3071
1447.647,546.0123,343.9355,0.7767,432.9272,0.993,148249,0.7057,1.5875,0.8827,0.7929,0.0037,0.0023,0.6287,0.998,145.164,149.3952,127.0337,29.7252,22.0188,28.1649,-1.3996,-1.3516,-0.9884,4.7848,4.688,3.3308,-32536786944.0,-33815445504,-24476739584,72.5807,74.6999,63.5188
1466.821,553.0468,347.8298,0.7775,438.1861,0.9924,151958,0.7516,1.59,0.8808,0.7923,0.0037,0.0023,0.6278,0.9981,124.372,119.6505,116.3302,34.4341,29.5727,31.6314,-0.7808,-0.5049,-0.4318,2.5315,2.5147,2.5185,-24730392576.0,-22301835264,-21284450304,62.1784,59.8247,58.1628
2141.3279,841.7073,456.2444,0.8403,617.4802,0.9834,304514,0.8036,1.8449,0.8207,0.7336,0.0028,0.0015,0.5382,0.9929,66.6591,70.9795,75.3897,24.3771,20.2014,19.3708,0.5913,1.3356,0.2598,3.3253,7.4542,3.9798,-13218689024.0,-14292153344,-16023406592,33.3286,35.4887,37.6939
